year,value,income_group_encoded,groupscommodity_encoded,region_encoded,politicsest_encoded
20.0,12.489995159690805,3,3,1,1
21.0,12.477480508491896,3,3,1,1
17.0,10.25769445336048,3,3,1,1
18.0,10.72306912649225,3,3,1,1
19.0,10.39516093745751,3,3,1,1
20.0,10.259797429846147,3,3,1,1
21.0,10.34177474101152,3,3,1,1
17.0,11.136033236348252,2,3,6,1
18.0,11.095908894882296,2,3,6,1
19.0,10.881832472145556,2,3,6,1
20.0,10.768506042432708,2,3,6,1
21.0,10.502351525774941,2,3,6,1
17.0,11.719947764402807,0,3,1,0
18.0,11.736077016252437,0,3,1,0
19.0,11.695255355062795,0,3,1,0
20.0,11.669937760751914,0,3,1,0
21.0,11.728044909070785,0,3,1,0
17.0,13.3374763699232,0,3,3,0
18.0,13.331003865890963,0,3,3,0
19.0,13.349341168616947,0,3,3,0
20.0,13.355696438886845,0,3,3,0
21.0,13.360231586885813,0,3,3,0
17.0,11.343618845253769,0,3,1,0
18.0,11.296161520620057,0,3,1,0
19.0,11.131020621271077,0,3,1,0
20.0,10.823491382322166,0,3,1,0
21.0,10.541861707248781,0,3,1,0
17.0,13.796345067653212,0,3,3,1
18.0,13.826551383121249,0,3,3,1
19.0,14.126669382195931,0,3,3,1
20.0,14.252797924181431,0,3,3,1
21.0,14.260980046437316,0,3,3,1
17.0,14.77102238760702,0,3,3,0
18.0,14.786289853910306,0,3,3,0
19.0,14.762912672610595,0,3,3,0
20.0,14.73379969170262,0,3,3,0
21.0,14.762400715492111,0,3,3,0
17.0,10.581013352193116,3,3,1,1
18.0,10.600726350999327,3,3,1,1
19.0,10.505697478103938,3,3,1,1
20.0,10.52430594648344,3,3,1,1
21.0,10.71918416917458,3,3,1,1
17.0,2.6390573296152584,2,3,5,1
18.0,2.833213344056216,2,3,5,1
19.0,2.5649493574615367,2,3,5,1
20.0,2.6390573296152584,2,3,5,1
21.0,3.044522437723423,2,3,5,1
18.0,0.0,3,3,2,1
19.0,3.1354942159291497,3,3,2,1
20.0,2.3978952727983707,3,3,2,1
21.0,0.0,3,3,2,1
17.0,11.222586532857163,3,3,0,1
18.0,11.374479156768768,3,3,0,1
19.0,11.357265313129764,3,3,0,1
20.0,11.455942329885708,3,3,0,1
21.0,11.418625774449598,3,3,0,1
17.0,9.745780556506093,3,3,2,1
18.0,9.775199532234597,3,3,2,1
19.0,9.606966531417143,3,3,2,1
20.0,9.734713808287442,3,3,2,1
21.0,9.649755919453895,3,3,2,1
17.0,8.909640602443098,0,3,0,0
18.0,8.835210463664092,0,3,0,0
19.0,8.95402775927046,0,3,0,0
20.0,9.001962272862446,0,3,0,0
21.0,9.079434102128383,0,3,0,0
17.0,8.556606193773073,2,3,0,1
18.0,8.656259239539235,2,3,0,1
19.0,8.759354748566208,2,3,0,1
20.0,8.82453082152646,2,3,0,1
21.0,8.699681400989514,2,3,0,1
17.0,5.545177444479562,0,3,1,0
18.0,5.3981627015177525,0,3,1,0
19.0,0.0,0,3,1,0
20.0,0.0,0,3,1,0
21.0,0.0,0,3,1,0
17.0,4.204692619390966,1,3,6,1
18.0,3.9889840465642745,1,3,6,1
19.0,2.772588722239781,1,3,6,1
20.0,0.0,1,3,6,1
21.0,0.0,1,3,6,1
17.0,5.834810737062605,3,3,0,1
18.0,3.871201010907891,3,3,0,1
19.0,3.8501476017100584,3,3,0,1
20.0,5.293304824724492,3,3,0,1
21.0,5.3981627015177525,3,3,0,1
17.0,3.2188758248682006,0,3,1,0
18.0,4.406719247264253,0,3,1,0
19.0,4.624972813284271,0,3,1,0
20.0,4.7535901911063645,0,3,1,0
21.0,5.3981627015177525,0,3,1,0
17.0,4.23410650459726,2,3,6,1
18.0,1.9459101490553132,2,3,6,1
19.0,2.9444389791664403,2,3,6,1
20.0,3.58351893845611,2,3,6,1
21.0,5.0689042022202315,2,3,6,1
17.0,11.26537394804985,3,3,0,1
18.0,11.324304106027746,3,3,0,1
19.0,11.243620167168404,3,3,0,1
20.0,10.870813545510108,3,3,0,1
21.0,10.447757623521474,3,3,0,1
17.0,4.406719247264253,0,3,1,0
18.0,4.718498871295094,0,3,1,0
19.0,4.6913478822291435,0,3,1,0
20.0,4.653960350157523,0,3,1,0
21.0,4.110873864173311,0,3,1,0
17.0,9.786447990434775,3,3,2,1
18.0,9.831024380802413,3,3,2,1
19.0,9.896160777149667,3,3,2,1
20.0,9.93537374139845,3,3,2,1
21.0,10.203443985863297,3,3,2,1
17.0,9.019300924562506,2,3,6,1
18.0,8.968396191198256,2,3,6,1
19.0,8.839421607620602,2,3,6,1
20.0,8.694669696546992,2,3,6,1
21.0,8.837971491357209,2,3,6,1
17.0,8.480529207044645,3,3,0,0
18.0,8.260751354700513,3,3,0,0
19.0,8.192016914536875,3,3,0,0
20.0,7.994294986415977,3,3,0,0
21.0,8.069029328774958,3,3,0,0
18.0,0.0,3,3,6,0
19.0,2.0794415416798357,3,3,6,0
20.0,5.493061443340548,3,3,6,0
21.0,6.20050917404269,3,3,6,0
17.0,11.116930374363438,2,3,0,1
18.0,10.905974329106854,2,3,0,1
19.0,10.568775236216993,2,3,0,1
20.0,10.417537971057733,2,3,0,1
21.0,10.432084329787237,2,3,0,1
17.0,3.044522437723423,2,3,0,0
18.0,3.258096538021482,2,3,0,0
19.0,3.044522437723423,2,3,0,0
20.0,0.0,2,3,0,0
21.0,7.057036981697891,2,3,0,0
17.0,9.819399172153842,2,3,2,1
18.0,9.755683357767733,2,3,2,1
19.0,9.749636827717868,2,3,2,1
20.0,9.596282813595483,2,3,2,1
21.0,9.884763343537848,2,3,2,1
17.0,8.14060704285845,1,3,6,0
18.0,8.133293861222633,1,3,6,0
19.0,7.930565854233965,1,3,6,0
20.0,7.616283561580385,1,3,6,0
21.0,7.72356247227797,1,3,6,0
17.0,4.820281565605037,1,3,6,1
18.0,4.812184355372417,1,3,6,1
19.0,4.969813299576001,1,3,6,1
20.0,4.804021044733257,1,3,6,1
21.0,4.564348191467836,1,3,6,1
17.0,10.12667110305036,3,3,0,1
18.0,10.085850775128717,3,3,0,1
19.0,10.085850775128717,3,3,0,1
20.0,10.085850775128717,3,3,0,1
21.0,10.085850775128717,3,3,0,1
17.0,10.016994793329722,3,3,2,1
18.0,9.922162092800937,3,3,2,1
19.0,10.123265446374036,3,3,2,1
20.0,9.85298342036236,3,3,2,1
21.0,9.99300827847454,3,3,2,1
17.0,3.828641396489095,0,3,0,0
18.0,3.828641396489095,0,3,0,0
19.0,3.828641396489095,0,3,0,0
20.0,3.713572066704308,0,3,0,0
21.0,3.713572066704308,0,3,0,0
17.0,6.55250788703459,3,3,6,0
18.0,0.0,3,3,6,0
19.0,0.0,3,3,6,0
20.0,0.0,3,3,6,0
21.0,0.0,3,3,6,0
17.0,8.836373930927389,2,3,3,1
18.0,8.626764827845529,2,3,3,1
19.0,8.528330935826693,2,3,3,1
20.0,8.94832604627298,2,3,3,1
21.0,8.83695515733143,2,3,3,1
17.0,3.044522437723423,2,3,2,1
18.0,5.476463551931511,2,3,2,1
19.0,4.844187086458591,2,3,2,1
20.0,3.9318256327243257,2,3,2,1
21.0,4.61512051684126,2,3,2,1
17.0,6.90875477931522,0,3,1,0
18.0,6.90875477931522,0,3,1,0
19.0,6.90875477931522,0,3,1,0
20.0,6.90875477931522,0,3,1,0
21.0,6.90875477931522,0,3,1,0
17.0,5.87493073085203,3,3,0,1
18.0,5.981414211254481,3,3,0,1
19.0,6.19644412779452,3,3,0,1
20.0,6.270988431858299,3,3,0,1
21.0,6.293419278846481,3,3,0,1
17.0,4.219507705176107,0,3,4,0
18.0,4.07753744390572,0,3,4,0
19.0,4.127134385045092,0,3,4,0
20.0,4.127134385045092,0,3,4,0
21.0,3.8066624897703196,0,3,4,0
17.0,1.791759469228055,3,3,2,1
18.0,0.0,3,3,2,1
19.0,0.0,3,3,2,1
20.0,0.0,3,3,2,1
21.0,0.0,3,3,2,1
17.0,3.4339872044851463,0,3,1,0
18.0,3.784189633918261,0,3,1,0
19.0,3.6635616461296463,0,3,1,0
20.0,3.713572066704308,0,3,1,0
21.0,3.713572066704308,0,3,1,0
17.0,2.3978952727983707,0,3,1,0
18.0,0.0,0,3,1,0
19.0,0.0,0,3,1,0
20.0,0.0,0,3,1,0
21.0,0.0,0,3,1,0
17.0,1.791759469228055,3,3,2,1
18.0,1.791759469228055,3,3,2,1
19.0,2.0794415416798357,3,3,2,1
20.0,2.0794415416798357,3,3,2,1
21.0,2.0794415416798357,3,3,2,1
17.0,4.2626798770413155,0,3,0,0
18.0,4.2626798770413155,0,3,0,0
19.0,4.2626798770413155,0,3,0,0
20.0,4.204692619390966,0,3,0,0
21.0,4.204692619390966,0,3,0,0
17.0,3.044522437723423,0,3,1,0
18.0,3.044522437723423,0,3,1,0
19.0,3.044522437723423,0,3,1,0
20.0,3.044522437723423,0,3,1,0
21.0,3.044522437723423,0,3,1,0
17.0,4.477336814478207,3,3,0,1
18.0,4.564348191467836,3,3,0,1
19.0,4.454347296253507,3,3,0,1
20.0,4.465908118654584,3,3,0,1
21.0,4.890349128221754,3,3,0,1
17.0,1.0986122886681098,0,3,4,0
18.0,1.0986122886681098,0,3,4,0
19.0,1.0986122886681098,0,3,4,0
20.0,1.0986122886681098,0,3,4,0
21.0,1.0986122886681098,0,3,4,0
17.0,0.6931471805599453,2,3,1,1
18.0,0.6931471805599453,2,3,1,1
19.0,0.6931471805599453,2,3,1,1
20.0,0.6931471805599453,2,3,1,1
21.0,0.6931471805599453,2,3,1,1
17.0,1.0986122886681098,0,3,0,0
18.0,1.0986122886681098,0,3,0,0
19.0,1.0986122886681098,0,3,0,0
20.0,1.0986122886681098,0,3,0,0
21.0,1.0986122886681098,0,3,0,0
17.0,5.673323267171493,3,3,0,1
18.0,5.723585101952381,3,3,0,1
19.0,5.877735781779639,3,3,0,1
20.0,5.673323267171493,3,3,0,1
21.0,6.042632833682381,3,3,0,1
17.0,2.302585092994046,2,3,1,1
18.0,1.9459101490553132,2,3,1,1
19.0,1.791759469228055,2,3,1,1
20.0,1.6094379124341003,2,3,1,1
21.0,1.6094379124341003,2,3,1,1
17.0,1.3862943611198906,0,3,0,0
18.0,1.3862943611198906,0,3,0,0
19.0,1.3862943611198906,0,3,0,0
20.0,1.3862943611198906,0,3,0,0
21.0,1.3862943611198906,0,3,0,0
17.0,11.736077016252437,3,0,0,1
18.0,12.04355959836804,3,0,0,1
19.0,11.736077016252437,3,0,0,1
20.0,11.695255355062795,3,0,0,1
21.0,11.695255355062795,3,0,0,1
17.0,11.768303846417796,3,0,2,1
18.0,11.621241608453687,3,0,2,1
19.0,9.40968291310444,3,0,2,1
20.0,11.252313664041111,3,0,2,1
21.0,12.056742826656855,3,0,2,1
17.0,3.295836866004329,3,0,2,1
18.0,0.0,3,0,2,1
19.0,0.0,3,0,2,1
20.0,0.0,3,0,2,1
21.0,0.0,3,0,2,1
17.0,12.16889504380259,3,0,1,1
18.0,12.220473454337986,3,0,1,1
19.0,12.258195345865499,3,0,1,1
20.0,12.334470257826283,3,0,1,1
21.0,12.429620115258357,3,0,1,1
17.0,6.154858094016418,3,3,0,1
18.0,6.175867270105761,3,3,0,1
19.0,5.942799375126701,3,3,0,1
20.0,5.564520407322694,3,3,0,1
21.0,6.274762021241939,3,3,0,1
17.0,2.9444389791664403,0,3,4,0
18.0,3.258096538021482,0,3,4,0
19.0,2.6390573296152584,0,3,4,0
20.0,3.1780538303479458,0,3,4,0
21.0,3.258096538021482,0,3,4,0
17.0,1.3862943611198906,2,3,1,1
18.0,1.0986122886681098,2,3,1,1
19.0,1.0986122886681098,2,3,1,1
20.0,1.3862943611198906,2,3,1,1
21.0,1.791759469228055,2,3,1,1
17.0,0.0,0,3,4,0
18.0,0.0,0,3,4,0
19.0,1.0986122886681098,0,3,4,0
20.0,1.0986122886681098,0,3,4,0
21.0,1.0986122886681098,0,3,4,0
17.0,1.791759469228055,3,3,1,0
18.0,1.6094379124341003,3,3,1,0
19.0,1.3862943611198906,3,3,1,0
20.0,1.6094379124341003,3,3,1,0
21.0,1.3862943611198906,3,3,1,0
17.0,3.6635616461296463,0,3,0,0
18.0,4.07753744390572,0,3,0,0
19.0,3.9318256327243257,0,3,0,0
20.0,4.2626798770413155,0,3,0,0
21.0,4.23410650459726,0,3,0,0
17.0,3.58351893845611,0,3,1,0
18.0,3.828641396489095,0,3,1,0
19.0,3.7376696182833684,0,3,1,0
20.0,3.7612001156935624,0,3,1,0
21.0,3.7376696182833684,0,3,1,0
17.0,6.398594934535208,0,4,4,0
18.0,6.621405651764134,0,4,4,0
19.0,6.7226297948554485,0,4,4,0
20.0,6.594413459749778,0,4,4,0
21.0,6.255750041753367,0,4,4,0
17.0,4.61512051684126,0,4,4,0
18.0,4.61512051684126,0,4,4,0
19.0,4.61512051684126,0,4,4,0
20.0,4.61512051684126,0,4,4,0
21.0,4.61512051684126,0,4,4,0
17.0,9.834458966125691,3,4,6,1
18.0,9.831400613641227,3,4,6,1
19.0,9.880525940898782,3,4,6,1
20.0,9.739379125161532,3,4,6,1
21.0,9.946355452763305,3,4,6,1
17.0,7.157735484249907,2,4,6,1
18.0,7.19668657083435,2,4,6,1
19.0,7.110696122978827,2,4,6,1
20.0,7.221835825288449,2,4,6,1
21.0,7.19668657083435,2,4,6,1
17.0,5.14166355650266,0,2,1,0
18.0,5.017279836814924,0,2,1,0
19.0,4.61512051684126,0,2,1,0
20.0,4.61512051684126,0,2,1,0
21.0,4.61512051684126,0,2,1,0
17.0,7.601402334583733,0,2,1,0
18.0,7.601402334583733,0,2,1,0
19.0,7.601402334583733,0,2,1,0
20.0,7.601402334583733,0,2,1,0
21.0,7.601402334583733,0,2,1,0
18.0,0.0,3,2,1,0
19.0,10.571342565808699,3,2,1,0
20.0,10.691967639914864,3,2,1,0
21.0,10.933124826700707,3,2,1,0
17.0,13.085292671328528,0,2,1,0
18.0,13.111607742380782,0,2,1,0
19.0,13.096046095753621,0,2,1,0
20.0,13.063472876131353,0,2,1,0
21.0,13.001069937482317,0,2,1,0
17.0,12.962196972666593,0,2,3,1
18.0,12.935023650630288,0,2,3,1
19.0,12.906401476196416,0,2,3,1
20.0,12.881541989825813,0,2,3,1
21.0,12.97349439150927,0,2,3,1
17.0,16.88936065702499,0,2,1,0
18.0,16.90122068333407,0,2,1,0
19.0,16.569005715213773,0,2,1,0
20.0,16.312378798493995,0,2,1,0
21.0,16.27876796150433,0,2,1,0
